timestamp,value,is_anomaly,anomaly
1,0.68,0,False
2,0.71,0,False
3,0.65,0,False
4,0.63,0,False
5,0.74,0,False
6,1.0,0,False
7,0.97,0,False
8,0.95,0,False
9,1.12,0,False
10,1.07,0,False
11,1.12,0,False
12,1.12,0,False
13,1.06,0,False
14,1.07,0,False
15,1.0,0,False
16,0.99,0,False
17,0.93,0,False
18,0.82,0,False
19,0.77,0,False
20,0.75,0,False
21,0.69,0,False
22,0.71,0,False
23,0.76,0,False
24,0.75,0,False
25,0.78,0,False
26,0.76,0,False
27,0.66,0,False
28,0.74,0,False
29,0.87,0,False
30,0.93,0,False
31,0.91,0,False
32,0.94,0,False
33,0.99,0,False
34,0.9,0,False
35,1.05,0,False
36,1.01,0,False
37,1.02,0,False
38,0.97,0,False
39,0.94,0,False
40,0.94,0,False
41,0.95,0,False
42,0.82,0,False
43,0.71,0,False
44,0.72,0,False
45,0.69,0,False
46,0.67,0,False
47,0.7,0,False
48,0.77,0,False
49,0.7,0,False
50,0.63,0,False
51,0.58,0,False
52,0.63,0,False
53,0.7,0,False
54,0.83,0,False
55,0.84,0,False
56,0.97,0,False
57,1.06,0,False
58,1.12,0,False
59,1.26,0,False
60,1.31,0,False
61,1.13,0,False
62,1.11,0,False
63,1.0,0,False
64,0.96,0,False
65,0.94,0,False
66,0.8,0,False
67,0.8,0,False
68,0.65,0,False
69,0.64,0,False
70,0.66,0,False
71,0.57,0,False
72,0.71,0,False
73,0.71,0,False
74,0.73,0,False
75,0.64,0,False
76,0.69,0,False
77,0.83,0,False
78,1.13,0,False
79,1.05,0,False
80,1.23,0,False
81,1.34,0,False
82,1.37,0,False
83,1.35,0,False
84,1.34,0,False
85,1.44,0,False
86,1.22,0,False
87,1.06,0,False
88,1.15,0,False
89,1.0,0,False
90,0.85,0,False
91,0.73,0,False
92,0.66,0,False
93,0.72,0,False
94,0.75,0,False
95,0.65,0,False
96,0.73,0,False
97,0.71,0,False
98,0.64,0,False
99,0.65,0,False
100,0.79,0,False
101,0.91,0,False
102,1.34,0,False
103,1.32,0,False
104,1.56,0,False
105,1.76,0,True
106,1.44,0,False
107,1.25,0,False
108,1.21,0,False
109,1.29,0,False
110,1.22,0,False
111,1.0,0,False
112,1.01,0,False
113,0.92,0,False
114,0.8,0,False
115,0.68,0,False
116,0.7,0,False
117,0.64,0,False
118,0.63,0,False
119,0.72,0,False
120,0.65,0,False
121,0.56,0,False
122,0.57,0,False
123,0.51,0,False
124,0.53,0,False
125,0.71,0,False
126,0.89,0,False
127,0.92,0,False
128,0.88,0,False
129,0.86,0,False
130,1.0,0,False
131,1.12,0,False
132,1.17,0,False
133,1.23,0,False
134,0.98,0,False
135,0.87,0,False
136,0.84,0,False
137,0.79,0,False
138,0.71,0,False
139,0.68,0,False
140,0.58,0,False
141,0.56,0,False
142,0.6,0,False
143,0.64,0,False
144,0.55,0,False
145,0.55,0,False
146,0.61,0,False
147,0.55,0,False
148,0.56,0,False
149,0.63,0,False
150,0.73,0,False
151,0.91,0,False
152,0.96,0,False
153,1.04,0,False
154,0.96,0,False
155,1.11,0,False
156,1.09,0,False
157,1.05,0,False
158,0.99,0,False
159,0.95,0,False
160,0.89,0,False
161,0.84,0,False
162,0.81,0,False
163,0.68,0,False
164,0.65,0,False
165,0.66,0,False
166,0.7,0,False
167,0.72,0,False
168,0.66,0,False
169,0.58,0,False
170,0.56,0,False
171,0.54,0,False
172,0.58,0,False
173,0.64,0,False
174,0.91,0,False
175,0.87,0,False
176,0.98,0,False
177,1.07,0,False
178,1.01,0,False
179,1.09,0,False
180,1.15,0,False
181,1.1,0,False
182,0.96,0,False
183,0.96,0,False
184,0.93,0,False
185,0.84,0,False
186,0.74,0,False
187,0.71,0,False
188,0.68,0,False
189,0.6,0,False
190,0.64,0,False
191,0.66,0,False
192,0.59,0,False
193,0.51,0,False
194,0.55,0,False
195,0.6,0,False
196,0.63,0,False
197,0.84,0,False
198,0.86,0,False
199,0.89,0,False
200,1.0,0,False
201,1.04,0,False
202,1.16,0,False
203,1.22,0,False
204,1.23,0,False
205,1.12,0,False
206,1.03,0,False
207,0.97,0,False
208,0.97,0,False
209,0.94,0,False
210,0.86,0,False
211,0.79,0,False
212,0.76,0,False
213,0.73,0,False
214,0.72,0,False
215,0.79,0,False
216,0.88,0,False
217,0.68,0,False
218,0.61,0,False
219,0.57,0,False
220,0.66,0,False
221,0.69,0,False
222,0.96,0,False
223,0.97,0,False
224,1.1,0,False
225,1.18,0,False
226,1.2,0,False
227,1.46,0,False
228,1.47,0,False
229,1.31,0,False
230,1.35,0,False
231,1.11,0,False
232,1.01,0,False
233,0.97,0,False
234,0.92,0,False
235,0.8,0,False
236,0.71,0,False
237,0.77,0,False
238,0.75,0,False
