timestamp,value,is_anomaly,anomaly
1,0,0,False
2,0,0,False
3,0,0,False
4,0,0,False
5,1,0,False
6,1,0,False
7,1,0,False
8,5,0,False
9,8,0,False
10,13,0,False
11,7,0,False
12,6,0,False
13,5,0,False
14,1,0,False
15,1,0,False
16,7,0,False
17,7,0,False
18,7,0,False
19,4,0,False
20,2,0,False
21,6,0,False
22,2,0,False
23,5,0,False
24,5,0,False
25,5,0,False
26,3,0,False
27,2,0,False
28,11,0,False
29,0,0,False
30,3,0,False
31,2,0,False
32,4,0,False
33,7,0,False
34,19,0,False
35,13,0,False
36,9,0,False
37,12,0,False
38,21,0,False
39,16,0,False
40,12,0,False
41,6,0,False
42,8,0,False
43,10,0,False
44,11,0,False
45,4,0,False
46,9,0,False
47,0,0,False
48,3,0,False
49,0,0,False
50,0,0,False
51,4,0,False
52,0,0,False
53,2,0,False
54,0,0,False
55,0,0,False
56,2,0,False
57,3,0,False
58,2,0,False
59,4,0,False
60,1,0,False
61,10,0,False
62,3,0,False
63,7,0,False
64,0,0,False
65,3,0,False
66,8,0,False
67,15,0,False
68,6,0,False
69,3,0,False
70,2,0,False
71,0,0,False
72,3,0,False
73,0,0,False
74,0,0,False
75,0,0,False
76,0,0,False
77,0,0,False
78,4,0,False
79,1,0,False
80,2,0,False
81,4,0,False
82,3,0,False
83,2,0,False
84,2,0,False
85,6,0,False
86,0,0,False
87,1,0,False
88,5,0,False
89,0,0,False
90,1,0,False
91,4,0,False
92,10,0,False
93,8,0,False
94,3,0,False
95,0,0,False
96,0,0,False
97,2,0,False
98,0,0,False
99,0,0,False
100,0,0,False
101,0,0,False
102,0,0,False
103,1,0,False
104,0,0,False
105,0,0,False
106,0,0,False
107,2,0,False
108,4,0,False
109,0,0,False
110,3,0,False
111,4,0,False
112,1,0,False
113,0,0,False
114,4,0,False
115,2,0,False
116,5,0,False
117,9,0,False
118,6,0,False
119,2,0,False
120,5,0,False
121,3,0,False
122,4,0,False
123,6,0,False
124,0,0,False
125,0,0,False
126,1,0,False
127,3,0,False
128,4,0,False
129,0,0,False
130,1,0,False
131,2,0,False
132,1,0,False
133,1,0,False
134,0,0,False
135,2,0,False
136,5,0,False
137,4,0,False
138,3,0,False
139,3,0,False
140,4,0,False
141,6,0,False
142,3,0,False
143,2,0,False
144,5,0,False
145,1,0,False
146,0,0,False
147,2,0,False
148,0,0,False
149,0,0,False
150,4,0,False
151,0,0,False
152,0,0,False
153,4,0,False
154,2,0,False
155,2,0,False
156,6,0,False
157,2,0,False
158,2,0,False
159,4,0,False
160,3,0,False
161,2,0,False
162,4,0,False
163,3,0,False
164,2,0,False
165,8,0,False
166,0,0,False
167,3,0,False
168,1,0,False
169,0,0,False
170,0,0,False
171,0,0,False
172,0,0,False
173,0,0,False
174,0,0,False
175,12,0,False
176,2,0,False
177,7,0,False
178,7,0,False
179,3,0,False
180,2,0,False
181,1,0,False
182,2,0,False
183,2,0,False
184,1,0,False
185,4,0,False
186,5,0,False
187,3,0,False
188,3,0,False
189,2,0,False
190,4,0,False
191,0,0,False
192,5,0,False
193,0,0,False
194,0,0,False
195,2,0,False
196,0,0,False
197,0,0,False
198,2,0,False
199,2,0,False
200,2,0,False
201,3,0,False
202,3,0,False
203,3,0,False
204,0,0,False
205,0,0,False
206,6,0,False
207,7,0,False
208,2,0,False
209,4,0,False
210,5,0,False
211,6,0,False
212,0,0,False
213,4,0,False
214,2,0,False
215,2,0,False
216,0,0,False
217,2,0,False
218,5,0,False
219,0,0,False
220,0,0,False
221,0,0,False
222,3,0,False
223,2,0,False
224,0,0,False
225,1,0,False
226,2,0,False
227,6,0,False
228,5,0,False
229,2,0,False
230,3,0,False
231,2,0,False
232,11,0,False
233,0,0,False
234,4,0,False
235,2,0,False
236,3,0,False
237,2,0,False
238,3,0,False
239,4,0,False
240,1,0,False
241,0,0,False
242,0,0,False
243,0,0,False
244,0,0,False
245,0,0,False
246,0,0,False
247,0,0,False
248,2,0,False
249,2,0,False
250,4,0,False
251,2,0,False
252,1,0,False
253,0,0,False
254,2,0,False
255,4,0,False
256,0,0,False
257,5,0,False
258,8,0,False
259,8,0,False
260,5,0,False
261,5,0,False
262,0,0,False
263,6,0,False
264,0,0,False
265,0,0,False
266,0,0,False
267,0,0,False
268,0,0,False
269,0,0,False
270,0,0,False
271,2,0,False
272,0,0,False
273,0,0,False
274,0,0,False
275,1,0,False
276,1,0,False
277,8,0,False
278,4,0,False
279,0,0,False
280,0,0,False
281,1,0,False
282,2,0,False
283,10,0,False
284,8,0,False
285,14,0,False
286,5,0,False
287,2,0,False
288,2,0,False
289,0,0,False
290,2,0,False
291,3,0,False
292,0,0,False
293,0,0,False
294,0,0,False
295,1,0,False
296,1,0,False
297,1,0,False
298,0,0,False
299,6,0,False
300,5,0,False
301,0,0,False
302,4,0,False
303,6,0,False
304,4,0,False
305,0,0,False
306,0,0,False
307,2,0,False
308,11,0,False
309,4,0,False
310,5,0,False
311,2,0,False
312,4,0,False
313,2,0,False
314,1,0,False
315,0,0,False
316,0,0,False
317,1,0,False
318,1,0,False
319,2,0,False
320,6,0,False
321,3,0,False
322,8,0,False
323,6,0,False
324,3,0,False
325,4,0,False
326,3,0,False
327,3,0,False
328,4,0,False
329,4,0,False
330,4,0,False
331,2,0,False
332,2,0,False
333,6,0,False
334,6,0,False
335,2,0,False
336,5,0,False
337,2,0,False
338,0,0,False
339,0,0,False
340,0,0,False
341,0,0,False
342,1,0,False
343,6,0,False
344,1,0,False
345,1,0,False
346,11,0,False
347,6,0,False
348,5,0,False
349,6,0,False
350,1,0,False
351,4,0,False
352,6,0,False
353,4,0,False
354,1,0,False
355,7,0,False
356,7,0,False
357,7,0,False
358,4,0,False
359,2,0,False
360,9,0,False
361,4,0,False
362,0,0,False
363,1,0,False
364,2,0,False
365,0,0,False
366,2,0,False
367,0,0,False
368,0,0,False
369,4,0,False
370,9,0,False
371,9,0,False
372,10,0,False
373,11,0,False
374,6,0,False
375,3,0,False
376,16,0,False
377,24,0,False
378,13,0,False
379,16,0,False
380,0,0,False
381,3,0,False
382,4,0,False
383,1,0,False
384,2,0,False
385,0,0,False
386,0,0,False
387,0,0,False
388,0,0,False
389,0,0,False
390,0,0,False
391,0,0,False
392,2,0,False
393,3,0,False
394,2,0,False
395,0,0,False
396,3,0,False
397,0,0,False
398,0,0,False
399,5,0,False
400,0,0,False
401,4,0,False
402,2,0,False
403,4,0,False
404,5,0,False
405,0,0,False
406,2,0,False
407,1,0,False
408,0,0,False
409,1,0,False
410,0,0,False
411,0,0,False
412,0,0,False
413,0,0,False
414,0,0,False
415,2,0,False
416,0,0,False
417,0,0,False
418,0,0,False
419,2,0,False
420,2,0,False
421,1,0,False
422,1,0,False
423,0,0,False
424,0,0,False
425,3,0,False
426,6,0,False
427,0,0,False
428,0,0,False
429,7,0,False
430,0,0,False
431,2,0,False
432,0,0,False
433,0,0,False
434,1,0,False
435,2,0,False
436,0,0,False
437,2,0,False
438,2,0,False
439,0,0,False
440,0,0,False
441,4,0,False
442,3,0,False
443,7,0,False
444,3,0,False
445,2,0,False
446,2,0,False
447,2,0,False
448,2,0,False
449,0,0,False
450,2,0,False
451,0,0,False
452,5,0,False
453,7,0,False
454,6,0,False
455,0,0,False
456,1,0,False
457,0,0,False
458,0,0,False
459,0,0,False
460,0,0,False
461,0,0,False
462,0,0,False
463,1,0,False
464,8,0,False
465,0,0,False
466,4,0,False
467,2,0,False
468,5,0,False
469,3,0,False
470,2,0,False
471,4,0,False
472,1,0,False
473,4,0,False
474,0,0,False
475,5,0,False
476,3,0,False
477,1,0,False
478,1,0,False
479,5,0,False
480,0,0,False
481,2,0,False
482,0,0,False
483,0,0,False
484,0,0,False
485,0,0,False
486,0,0,False
487,2,0,False
488,3,0,False
489,0,0,False
490,0,0,False
491,1,0,False
492,2,0,False
493,5,0,False
494,5,0,False
495,4,0,False
496,0,0,False
497,4,0,False
498,6,0,False
499,7,0,False
500,5,0,False
501,3,0,False
502,8,0,False
503,2,0,False
504,0,0,False
505,2,0,False
506,1,0,False
507,0,0,False
508,2,0,False
509,0,0,False
510,0,0,False
511,1,0,False
512,0,0,False
513,5,0,False
514,6,0,False
515,6,0,False
516,6,0,False
517,6,0,False
518,4,0,False
519,1,0,False
520,6,0,False
521,4,0,False
522,5,0,False
523,5,0,False
524,1,0,False
525,4,0,False
526,2,0,False
527,0,0,False
528,1,0,False
529,0,0,False
530,2,0,False
531,0,0,False
532,0,0,False
533,0,0,False
534,0,0,False
535,1,0,False
536,2,0,False
537,0,0,False
538,7,0,False
539,10,0,False
540,3,0,False
541,8,0,False
542,3,0,False
543,13,0,False
544,4,0,False
545,7,0,False
546,9,0,False
547,1,0,False
548,10,0,False
549,3,0,False
550,1,0,False
551,0,0,False
552,3,0,False
553,1,0,False
554,2,0,False
555,0,0,False
556,0,0,False
557,0,0,False
558,0,0,False
559,1,0,False
560,0,0,False
561,0,0,False
562,4,0,False
563,2,0,False
564,3,0,False
565,7,0,False
566,0,0,False
567,2,0,False
568,4,0,False
569,7,0,False
570,11,0,False
571,5,0,False
572,4,0,False
573,2,0,False
574,5,0,False
575,4,0,False
576,7,0,False
577,0,0,False
578,0,0,False
579,0,0,False
580,0,0,False
581,0,0,False
582,1,0,False
583,3,0,False
584,2,0,False
585,0,0,False
586,2,0,False
587,1,0,False
588,4,0,False
589,3,0,False
590,2,0,False
591,5,0,False
592,10,0,False
593,1,0,False
594,4,0,False
595,2,0,False
596,3,0,False
597,4,0,False
598,2,0,False
599,0,0,False
600,0,0,False
601,3,0,False
602,6,0,False
603,0,0,False
604,2,0,False
605,0,0,False
606,0,0,False
607,2,0,False
608,0,0,False
609,2,0,False
610,3,0,False
611,2,0,False
612,0,0,False
613,4,0,False
614,0,0,False
615,6,0,False
616,5,0,False
617,0,0,False
618,6,0,False
619,16,0,False
620,2,0,False
621,3,0,False
622,5,0,False
623,3,0,False
624,1,0,False
625,0,0,False
626,0,0,False
627,2,0,False
628,0,0,False
629,1,0,False
630,0,0,False
631,4,0,False
632,4,0,False
633,7,0,False
634,9,0,False
635,4,0,False
636,0,0,False
637,1,0,False
638,4,0,False
639,5,0,False
640,5,0,False
641,1,0,False
642,5,0,False
643,8,0,False
644,4,0,False
645,5,0,False
646,9,0,False
647,0,0,False
648,3,0,False
649,1,0,False
650,0,0,False
651,0,0,False
652,2,0,False
653,1,0,False
654,3,0,False
655,0,0,False
656,2,0,False
657,9,0,False
658,10,0,False
659,2,0,False
660,10,0,False
661,9,0,False
662,2,0,False
663,6,0,False
664,2,0,False
665,3,0,False
666,3,0,False
667,7,0,False
668,1,0,False
669,3,0,False
670,0,0,False
671,2,0,False
672,11,0,False
673,0,0,False
674,0,0,False
675,2,0,False
676,0,0,False
677,1,0,False
678,3,0,False
679,3,0,False
680,4,0,False
681,6,0,False
682,9,0,False
683,3,0,False
684,6,0,False
685,4,0,False
686,4,0,False
687,4,0,False
688,4,0,False
689,3,0,False
690,6,0,False
691,1,0,False
692,15,0,False
693,6,0,False
694,7,0,False
695,4,0,False
696,3,0,False
697,0,0,False
698,0,0,False
699,0,0,False
700,2,0,False
701,1,0,False
702,2,0,False
703,2,0,False
704,1,0,False
705,5,0,False
706,7,0,False
707,4,0,False
708,6,0,False
709,25,0,False
710,12,0,False
711,7,0,False
712,4,0,False
713,7,0,False
714,6,0,False
715,10,0,False
716,7,0,False
717,8,0,False
718,2,0,False
719,1,0,False
720,4,0,False
721,3,0,False
722,0,0,False
723,0,0,False
724,0,0,False
725,0,0,False
726,0,0,False
727,9,0,False
728,0,0,False
729,9,0,False
730,6,0,False
731,11,0,False
732,6,0,False
733,2,0,False
734,2,0,False
735,8,0,False
736,8,0,False
737,10,0,False
738,12,0,False
739,8,0,False
740,10,0,False
741,5,0,False
742,6,0,False
743,2,0,False
744,5,0,False
745,0,0,False
746,0,0,False
747,0,0,False
748,1,0,False
749,0,0,False
750,2,0,False
751,0,0,False
752,4,0,False
753,1,0,False
754,1,0,False
755,4,0,False
756,2,0,False
757,2,0,False
758,4,0,False
759,7,0,False
760,5,0,False
761,11,0,False
762,11,0,False
763,22,0,False
764,16,0,False
765,13,0,False
766,9,0,False
767,20,0,False
768,6,0,False
769,2,0,False
770,0,0,False
771,3,0,False
772,0,0,False
773,7,0,False
774,6,0,False
775,16,0,False
776,7,0,False
777,19,0,False
778,12,0,False
779,4,0,False
780,7,0,False
781,10,0,False
782,13,0,False
783,3,0,False
784,7,0,False
785,11,0,False
786,14,0,False
787,17,0,False
788,68,0,False
789,44,0,False
790,56,0,False
791,23,0,False
792,10,0,False
793,20,0,False
794,6,0,False
795,6,0,False
796,0,0,False
797,0,0,False
798,8,0,False
799,9,0,False
800,10,0,False
801,9,0,False
802,16,0,False
803,21,0,False
804,13,0,False
805,22,0,False
806,21,0,False
807,27,0,False
808,21,0,False
809,20,0,False
810,23,0,False
811,33,0,False
812,19,0,False
813,18,0,False
814,8,0,False
815,14,0,False
816,7,0,False
817,4,0,False
818,2,0,False
819,2,0,False
820,2,0,False
821,2,0,False
822,3,0,False
823,7,0,False
824,13,0,False
825,8,0,False
826,21,0,False
827,11,0,False
828,10,0,False
829,9,0,False
830,6,0,False
831,10,0,False
832,14,0,False
833,7,0,False
834,34,0,False
835,14,0,False
836,20,0,False
837,28,0,False
838,7,0,False
839,10,0,False
840,4,0,False
841,7,0,False
842,4,0,False
843,1,0,False
844,0,0,False
845,5,0,False
846,4,0,False
847,4,0,False
848,14,0,False
849,8,0,False
850,11,0,False
851,16,0,False
852,13,0,False
853,15,0,False
854,19,0,False
855,16,0,False
856,23,0,False
857,15,0,False
858,11,0,False
859,19,0,False
860,21,0,False
861,11,0,False
862,15,0,False
863,9,0,False
864,6,0,False
865,3,0,False
866,6,0,False
867,1,0,False
868,0,0,False
869,0,0,False
870,3,0,False
871,10,0,False
