timestamp,value,is_anomaly,anomaly
1,1.428015,0,False
2,1.407458,0,False
3,1.390932,0,False
4,1.380932,0,False
5,1.386947,0,False
6,1.383981,0,False
7,1.397602,0,False
8,1.392495,0,False
9,1.379011,0,False
10,1.379944,0,False
11,1.376689,0,False
12,1.365837,0,False
13,1.355653,0,False
14,1.354349,0,False
15,1.361521,0,False
16,1.372676,0,False
17,1.368956,0,False
18,1.376785,0,False
19,1.380941,0,False
20,1.40078,0,False
21,1.414256,0,False
22,1.424267,0,False
23,1.429915,0,False
24,1.443391,0,False
25,1.42946,0,False
26,1.395352,0,False
27,1.382481,0,False
28,1.379617,0,False
29,1.382082,0,False
30,1.395938,0,False
31,1.391066,0,False
32,1.393845,0,False
33,1.393285,0,False
34,1.388519,0,False
35,1.383788,0,False
36,1.384608,0,False
37,1.372634,0,False
38,1.379283,0,False
39,1.381488,0,False
40,1.368103,0,False
41,1.36295,0,False
42,1.360336,0,False
43,1.549401,0,False
44,1.389691,0,False
45,1.401071,0,False
46,1.416747,0,False
47,1.43965,0,False
48,1.466235,0,False
49,1.428497,0,False
50,1.406908,0,False
51,1.384608,0,False
52,1.369959,0,False
53,1.374149,0,False
54,1.374702,0,False
55,1.367663,0,False
56,1.369093,0,False
57,1.363085,0,False
58,1.36819,0,False
59,1.366266,0,False
60,1.357752,0,False
61,1.354073,0,False
62,1.371962,0,False
63,1.373626,0,False
64,1.368694,0,False
65,1.376724,0,False
66,1.398197,0,False
67,1.418582,0,False
68,1.431006,0,False
69,1.454311,0,False
70,1.460621,0,False
71,1.429366,0,False
72,1.4198,0,False
73,1.422174,0,False
74,1.39582,0,False
75,1.379173,0,False
76,1.374255,0,False
77,1.379906,0,False
78,1.384141,0,False
79,1.376388,0,False
80,1.380647,0,False
81,1.386224,0,False
82,1.37657,0,False
83,1.364118,0,False
84,1.343081,0,False
85,1.34894,0,False
86,1.355773,0,False
87,1.347443,0,False
88,1.347104,0,False
89,1.346327,0,False
90,1.34925,0,False
91,1.36769,0,False
92,1.387024,0,False
93,1.401897,0,False
94,1.4068,0,False
95,1.42366,0,False
96,1.427722,0,False
97,1.421314,0,False
98,1.400425,0,False
99,1.377113,0,False
100,1.376045,0,False
101,1.392752,0,False
102,1.450156,0,False
103,1.400916,0,False
104,1.376921,0,False
105,1.38565,0,False
106,1.364276,0,False
107,1.34505,0,False
108,1.32993,0,False
109,1.336609,0,False
110,1.34196,0,False
111,1.355579,0,False
112,1.351158,0,False
113,1.354425,0,False
114,1.372499,0,False
115,1.991601,1,True
116,2.305206,1,True
117,2.202982,1,True
118,1.962507,1,False
119,1.651823,1,False
120,1.463077,0,False
121,1.430718,0,False
122,1.407298,0,False
123,1.378279,0,False
124,1.365482,0,False
125,1.368406,0,False
126,1.381178,0,False
127,1.368459,0,False
128,1.384877,0,False
129,1.500292,0,False
130,1.40472,0,False
131,1.353062,0,False
132,1.355702,0,False
133,1.344974,0,False
134,1.35396,0,False
135,1.38876,0,False
136,1.365289,0,False
137,1.352679,0,False
138,1.356668,0,False
139,1.38178,0,False
140,1.390446,0,False
141,1.405061,0,False
142,1.410097,0,False
143,1.428235,0,False
144,1.435319,0,False
145,1.414107,0,False
146,1.388938,0,False
147,1.375456,0,False
148,1.377488,0,False
149,1.3793,0,False
150,1.379402,0,False
151,1.381767,0,False
152,1.379826,0,False
153,1.367718,0,False
154,1.366899,0,False
155,1.347301,0,False
156,1.32872,0,False
157,1.330178,0,False
158,1.33481,0,False
159,1.343738,0,False
160,1.346866,0,False
161,1.349535,0,False
162,1.35701,0,False
163,1.372641,0,False
164,1.379661,0,False
165,1.406869,0,False
166,1.412746,0,False
167,1.422813,0,False
168,1.418281,0,False
169,1.430211,0,False
170,1.395127,0,False
171,1.378896,0,False
172,1.378586,0,False
173,1.389454,0,False
174,1.387276,0,False
175,1.394237,0,False
176,1.402301,0,False
177,1.396765,0,False
178,1.386653,0,False
179,1.379289,0,False
180,1.37028,0,False
181,1.357026,0,False
182,1.357687,0,False
183,1.361242,0,False
184,1.338378,0,False
185,1.333427,0,False
186,1.342367,0,False
187,1.357748,0,False
188,1.378008,0,False
189,1.392114,0,False
190,1.395346,0,False
191,1.403846,0,False
192,1.421279,0,False
193,1.437167,0,False
194,1.409119,0,False
195,1.396833,0,False
196,1.387654,0,False
197,1.383828,0,False
198,1.400111,0,False
199,1.393217,0,False
200,1.395245,0,False
201,1.403242,0,False
202,1.395358,0,False
203,1.384329,0,False
204,1.374158,0,False
205,1.371565,0,False
206,1.366779,0,False
207,1.361409,0,False
208,1.359069,0,False
209,1.361139,0,False
210,1.362704,0,False
211,1.382212,0,False
212,1.415276,0,False
213,1.430897,0,False
214,1.430897,0,False
215,1.424039,0,False
216,1.458975,0,False
217,1.453085,0,False
218,1.420046,0,False
219,1.397554,0,False
220,1.395505,0,False
221,1.398989,0,False
222,1.394543,0,False
223,1.394644,0,False
224,1.407978,0,False
225,1.392794,0,False
226,1.390563,0,False
227,1.375893,0,False
228,1.351604,0,False
229,1.35594,0,False
230,1.350152,0,False
231,1.346851,0,False
232,1.341449,0,False
233,1.341221,0,False
234,1.342782,0,False
235,1.33782,0,False
236,1.368901,0,False
237,1.35325,0,False
238,1.368263,0,False
239,1.371991,0,False
240,1.378865,0,False
241,1.37681,0,False
242,1.371883,0,False
243,1.366171,0,False
244,1.356258,0,False
245,1.365313,0,False
246,1.381804,0,False
247,1.400039,0,False
248,1.442958,0,False
249,1.473463,0,False
250,1.43713,0,False
251,1.39519,0,False
252,1.352357,0,False
253,1.350243,0,False
254,1.345675,0,False
255,1.340239,0,False
256,1.337618,0,False
257,1.3367,0,False
258,1.326873,0,False
259,1.338603,0,False
260,1.342922,0,False
261,1.358204,0,False
262,1.373641,0,False
263,1.377936,0,False
264,1.394806,0,False
265,1.394928,0,False
266,1.382854,0,False
267,1.393348,0,False
268,1.391652,0,False
269,1.387477,0,False
270,1.388558,0,False
271,1.378068,0,False
272,1.379739,0,False
273,1.382148,0,False
274,1.382245,0,False
275,1.366865,0,False
276,1.360727,0,False
277,1.356092,0,False
278,1.366676,0,False
279,1.362758,0,False
280,1.357779,0,False
281,1.372424,0,False
282,1.374156,0,False
283,1.3855,0,False
284,1.38464,0,False
285,1.389698,0,False
286,1.399021,0,False
287,1.391143,0,False
288,1.392716,0,False
289,1.398584,0,False
290,1.375628,0,False
291,1.36654,0,False
292,1.364122,0,False
293,1.369725,0,False
294,1.488892,0,False
295,1.375773,0,False
296,1.383419,0,False
297,1.372297,0,False
298,1.372754,0,False
299,1.420212,0,False
300,1.383622,0,False
301,1.345956,0,False
302,1.356387,0,False
303,1.355109,0,False
304,1.35196,0,False
305,1.346673,0,False
306,1.331336,0,False
307,1.350533,0,False
308,1.36102,0,False
309,1.37972,0,False
