timestamp,value,is_anomaly,anomaly
1,5,0,False
2,7,0,False
3,4,0,False
4,5,0,False
5,0,0,False
6,2,0,False
7,2,0,False
8,9,0,False
9,11,0,False
10,9,0,False
11,10,0,False
12,14,0,False
13,6,0,False
14,9,0,False
15,8,0,False
16,12,0,False
17,9,0,False
18,6,0,False
19,21,0,False
20,5,0,False
21,4,0,False
22,12,0,False
23,13,0,False
24,2,0,False
25,5,0,False
26,13,0,False
27,2,0,False
28,5,0,False
29,8,0,False
30,7,0,False
31,12,0,False
32,17,0,False
33,9,0,False
34,21,0,False
35,11,0,False
36,4,0,False
37,9,0,False
38,7,0,False
39,17,0,False
40,17,0,False
41,7,0,False
42,6,0,False
43,15,0,False
44,7,0,False
45,13,0,False
46,9,0,False
47,5,0,False
48,11,0,False
49,9,0,False
50,2,0,False
51,6,0,False
52,6,0,False
53,4,0,False
54,6,0,False
55,9,0,False
56,15,0,False
57,10,0,False
58,4,0,False
59,12,0,False
60,20,0,False
61,11,0,False
62,23,0,False
63,12,0,False
64,8,0,False
65,24,0,False
66,7,0,False
67,9,0,False
68,11,0,False
69,8,0,False
70,3,0,False
71,12,0,False
72,10,0,False
73,2,0,False
74,6,0,False
75,9,0,False
76,8,0,False
77,8,0,False
78,3,0,False
79,6,0,False
80,10,0,False
81,6,0,False
82,16,0,False
83,10,0,False
84,7,0,False
85,15,0,False
86,6,0,False
87,2,0,False
88,17,0,False
89,8,0,False
90,7,0,False
91,7,0,False
92,2,0,False
93,8,0,False
94,8,0,False
95,6,0,False
96,9,0,False
97,6,0,False
98,7,0,False
99,4,0,False
100,2,0,False
101,0,0,False
102,14,0,False
103,8,0,False
104,11,0,False
105,13,0,False
106,9,0,False
107,11,0,False
108,9,0,False
109,12,0,False
110,22,0,False
111,2,0,False
112,16,0,False
113,5,0,False
114,4,0,False
115,9,0,False
116,8,0,False
117,3,0,False
118,10,0,False
119,2,0,False
120,4,0,False
121,0,0,False
122,4,0,False
123,0,0,False
124,5,0,False
125,13,0,False
126,6,0,False
127,5,0,False
128,4,0,False
129,6,0,False
130,4,0,False
131,9,0,False
132,18,0,False
133,2,0,False
134,7,0,False
135,27,0,False
136,9,0,False
137,10,0,False
138,8,0,False
139,1,0,False
140,12,0,False
141,8,0,False
142,6,0,False
143,4,0,False
144,8,0,False
145,4,0,False
146,8,0,False
147,2,0,False
148,8,0,False
149,7,0,False
150,2,0,False
151,6,0,False
152,7,0,False
153,4,0,False
154,8,0,False
155,17,0,False
156,10,0,False
157,4,0,False
158,4,0,False
159,13,0,False
160,8,0,False
161,5,0,False
162,5,0,False
163,4,0,False
164,5,0,False
165,3,0,False
166,6,0,False
167,6,0,False
168,4,0,False
169,5,0,False
170,12,0,False
171,23,0,False
172,6,0,False
173,15,0,False
